0 7.05617
0.01 6.1094
0.02 5.26019
0.03 4.97329
0.04 4.38735
0.05 3.9434
0.06 3.75366
0.07 3.74285
0.08 3.47307
0.09 3.35378
0.1 3.11654
0.11 2.76596
0.12 2.9159
0.13 2.63287
0.14 2.83295
0.15 2.23862
0.16 2.34688
0.17 1.33652
0.18 1.98642
0.19 2.21866
0.2 1.89762
0.21 1.62547
0.22 1.78685
0.23 1.5898
0.24 1.59431
0.25 1.53703
0.26 1.3481
0.27 1.55945
0.28 1.35257
0.29 1.35261
0.3 1.40027
0.31 1.32861
0.32 0.75631
0.33 1.28064
0.34 1.20828
0.35 1.34557
0.36 1.15684
0.37 1.11566
0.38 1.06028
0.39 0.700141
0.4 1.03994
0.41 1.07778
0.42 0.963284
0.43 0.786192
0.44 0.960088
0.45 0.969062
0.46 0.987364
0.47 0.905861
0.48 0.923779
0.49 0.906674
0.5 0.830022
0.51 0.900926
0.52 0.886464
0.53 0.876618
0.54 0.748979
0.55 1.13194
0.56 0.775848
0.57 0.826495
0.58 0.791447
0.59 0.707087
0.6 0.72035
0.61 0.713752
0.62 0.688316
0.63 0.658811
0.64 0.777443
0.65 0.720446
0.66 0.706265
0.67 0.688004
0.68 0.780639
0.69 0.681289
0.7 0.679242
0.71 0.639187
0.72 0.566109
0.73 0.401597
0.74 0.611463
0.75 0.622562
0.76 0.593119
0.77 0.667735
0.78 0.410252
0.79 0.600668
0.8 0.584101
0.81 0.569995
0.82 0.555445
0.83 0.554858
0.84 0.506131
0.85 0.543333
0.86 0.557489
0.87 0.504286
0.88 0.339511
0.89 0.519881
0.9 0.532498
0.91 0.512877
0.92 0.509448
0.93 0.493016
0.94 0.481066
0.95 0.49942
0.96 0.502906
0.97 0.534124
0.98 0.44816
0.99 0.560242
1 0.440861
