0 7.55519
0.01 5.95561
0.02 5.80562
0.03 5.32259
0.04 4.28322
0.05 4.54843
0.06 3.45914
0.07 3.77219
0.08 3.11022
0.09 3.46223
0.1 2.63034
0.11 2.75897
0.12 1.60973
0.13 2.8121
0.14 2.45034
0.15 2.31934
0.16 2.26725
0.17 1.37235
0.18 1.97023
0.19 1.94827
0.2 1.79085
0.21 1.84114
0.22 1.70687
0.23 1.64851
0.24 1.69401
0.25 1.5565
0.26 1.51564
0.27 1.41526
0.28 1.32167
0.29 1.29814
0.3 1.3661
0.31 1.32958
0.32 2.3769
0.33 1.21513
0.34 1.26482
0.35 1.00824
0.36 1.40036
0.37 1.0492
0.38 1.23843
0.39 0.713129
0.4 1.08027
0.41 1.06062
0.42 1.04076
0.43 1.05638
0.44 1.02741
0.45 1.09022
0.46 0.922837
0.47 1.07435
0.48 0.915729
0.49 0.882186
0.5 0.989904
0.51 0.841186
0.52 0.803608
0.53 0.807789
0.54 0.885322
0.55 0.955246
0.56 0.83487
0.57 0.788669
0.58 0.801299
0.59 0.406778
0.6 0.760058
0.61 0.719671
0.62 0.719159
0.63 0.756164
0.64 0.723754
0.65 0.671218
0.66 0.650168
0.67 0.685386
0.68 0.374288
0.69 0.646437
0.7 0.66514
0.71 0.715429
0.72 0.614033
0.73 0.587914
0.74 0.590503
0.75 0.614616
0.76 0.586144
0.77 0.515624
0.78 0.49573
0.79 0.560564
0.8 0.54415
0.81 0.544002
0.82 0.58112
0.83 0.646653
0.84 0.564578
0.85 0.580458
0.86 0.527477
0.87 0.527236
0.88 0.602567
0.89 0.507274
0.9 0.50173
0.91 0.540861
0.92 0.468255
0.93 0.309402
0.94 0.499528
0.95 0.513967
0.96 0.477584
0.97 0.480075
0.98 0.534052
0.99 0.469301
1 0.44397
