0 7.61587
0.01 6.62784
0.02 5.82315
0.03 5.26674
0.04 4.96937
0.05 4.31951
0.06 4.01156
0.07 3.59698
0.08 3.28933
0.09 3.24025
0.1 2.84928
0.11 2.84711
0.12 2.24742
0.13 2.59855
0.14 2.44748
0.15 2.25387
0.16 2.20994
0.17 1.36451
0.18 2.07106
0.19 1.92946
0.2 1.7947
0.21 1.81183
0.22 1.71616
0.23 1.64991
0.24 1.6296
0.25 1.60147
0.26 1.59415
0.27 1.51306
0.28 1.4457
0.29 1.41069
0.3 1.34492
0.31 1.31385
0.32 0.829286
0.33 1.24744
0.34 1.19109
0.35 1.18873
0.36 1.20834
0.37 1.14705
0.38 1.16576
0.39 0.770513
0.4 1.06339
0.41 1.06229
0.42 1.00463
0.43 0.993078
0.44 0.984366
0.45 0.952959
0.46 0.915035
0.47 0.888861
0.48 0.953296
0.49 0.893992
0.5 0.866424
0.51 0.889157
0.52 0.842981
0.53 0.860977
0.54 0.833698
0.55 0.840727
0.56 0.810355
0.57 0.791483
0.58 0.76772
0.59 0.911759
0.6 0.72982
0.61 0.744762
0.62 0.702354
0.63 0.712738
0.64 0.709964
0.65 0.699544
0.66 0.689892
0.67 0.673991
0.68 0.659665
0.69 0.647213
0.7 0.64765
0.71 0.655108
0.72 0.636578
0.73 0.496286
0.74 0.623204
0.75 0.6237
0.76 0.598019
0.77 0.589535
0.78 0.677636
0.79 0.59251
0.8 0.572825
0.81 0.575947
0.82 0.587401
0.83 0.495292
0.84 0.553255
0.85 0.536026
0.86 0.529247
0.87 0.524549
0.88 0.532152
0.89 0.535277
0.9 0.507001
0.91 0.510031
0.92 0.49729
0.93 0.528756
0.94 0.519307
0.95 0.504591
0.96 0.479296
0.97 0.48218
0.98 0.501557
0.99 0.537303
1 0.45774
