0 7.57257
0.02 5.99413
0.04 4.932
0.06 4.00298
0.08 3.46979
0.1 2.89633
0.12 2.38954
0.14 2.33511
0.16 2.13301
0.18 2.02782
0.2 1.82429
0.22 1.68277
0.24 1.61364
0.26 1.50551
0.28 1.4068
0.3 1.3616
0.32 0.763448
0.34 1.29475
0.36 1.20247
0.38 1.11426
0.4 1.10897
0.42 1.05562
0.44 1.01836
0.46 0.946545
0.48 0.92058
0.5 0.875097
0.52 0.861605
0.54 0.824934
0.56 0.784152
0.58 0.757232
0.6 0.729398
0.62 0.728026
0.64 0.760002
0.66 0.713266
0.68 0.54696
0.7 0.656019
0.72 0.629843
0.74 0.628881
0.76 0.616917
0.78 0.516797
0.8 0.573233
0.82 0.565696
0.84 0.576406
0.86 0.549204
0.88 0.426206
0.9 0.50458
0.92 0.522271
0.94 0.494864
0.96 0.49299
0.98 0.480412
1 0.454529
