0 7.53789
0.02 5.99237
0.04 4.69835
0.06 4.03135
0.08 3.46476
0.1 2.9775
0.12 2.58261
0.14 2.45832
0.16 2.276
0.18 2.06866
0.2 1.9067
0.22 1.74985
0.24 1.68825
0.26 1.59137
0.28 1.51263
0.3 1.41298
0.32 1.35617
0.34 1.29461
0.36 1.21587
0.38 1.17067
0.4 1.10147
0.42 1.08314
0.44 1.0327
0.46 0.981571
0.48 0.969367
0.5 0.949328
0.52 0.893176
0.54 0.876558
0.56 0.846927
0.58 0.885088
0.6 0.791472
0.62 0.778125
0.64 0.752336
0.66 0.727969
0.68 0.713169
0.7 0.696334
0.72 0.677844
0.74 0.654392
0.76 0.643271
0.78 0.642745
0.8 0.621515
0.82 0.615067
0.84 0.591787
0.86 0.586583
0.88 0.580026
0.9 0.560761
0.92 0.558195
0.94 0.541023
0.96 0.545166
0.98 0.523657
1 0.502667
