0 7.38696
0.01 6.65823
0.02 5.6802
0.03 5.20354
0.04 4.68414
0.05 4.44104
0.06 3.99282
0.07 3.68818
0.08 3.51396
0.09 3.20387
0.1 2.82676
0.11 2.88181
0.12 1.545
0.13 2.50998
0.14 2.40578
0.15 2.27335
0.16 2.27002
0.17 2.08438
0.18 1.97991
0.19 1.94661
0.2 1.96755
0.21 1.82633
0.22 1.76251
0.23 1.68574
0.24 1.6357
0.25 1.58214
0.26 1.5279
0.27 1.51673
0.28 1.43918
0.29 1.4282
0.3 1.32898
0.31 1.34845
0.32 1.48042
0.33 1.26076
0.34 1.20967
0.35 1.28544
0.36 1.15633
0.37 1.1503
0.38 1.12255
0.39 1.11321
0.4 1.0565
0.41 1.07055
0.42 1.01299
0.43 0.977186
0.44 0.980915
0.45 0.94817
0.46 0.918469
0.47 0.907451
0.48 0.908442
0.49 0.896673
0.5 0.885781
0.51 0.913765
0.52 0.849934
0.53 0.823992
0.54 0.850789
0.55 0.86074
0.56 0.810581
0.57 0.791119
0.58 0.782849
0.59 0.521409
0.6 0.756401
0.61 0.740185
0.62 0.716303
0.63 0.723703
0.64 0.710252
0.65 0.673737
0.66 0.692663
0.67 0.652955
0.68 0.834177
0.69 0.664127
0.7 0.648323
0.71 0.66469
0.72 0.623742
0.73 0.660165
0.74 0.622985
0.75 0.605705
0.76 0.600771
0.77 0.61953
0.78 0.646143
0.79 0.576013
0.8 0.564842
0.81 0.56734
0.82 0.572389
0.83 0.54192
0.84 0.54072
0.85 0.54919
0.86 0.549454
0.87 0.541367
0.88 0.566363
0.89 0.534146
0.9 0.52209
0.91 0.511099
0.92 0.512585
0.93 0.454986
0.94 0.500067
0.95 0.503348
0.96 0.491103
0.97 0.480924
0.98 0.46705
0.99 0.471234
1 0.469492
