0 7.57257
0.01 6.319
0.02 5.60798
0.03 5.23609
0.04 4.79645
0.05 4.26698
0.06 3.96489
0.07 3.67186
0.08 3.32574
0.09 3.20186
0.1 2.91825
0.11 2.7953
0.12 2.31157
0.13 2.55936
0.14 2.44901
0.15 2.30458
0.16 2.21185
0.17 1.17607
0.18 2.0715
0.19 1.93832
0.2 2.10161
0.21 1.84089
0.22 1.77873
0.23 1.64242
0.24 1.65206
0.25 1.62269
0.26 1.52271
0.27 1.46382
0.28 1.44109
0.29 1.42422
0.3 1.3421
0.31 1.33271
0.32 1.10197
0.33 1.27691
0.34 1.24105
0.35 1.14572
0.36 1.16523
0.37 1.16198
0.38 1.16867
0.39 1.04865
0.4 1.06273
0.41 1.04989
0.42 1.03607
0.43 1.02278
0.44 0.962714
0.45 0.945254
0.46 0.967337
0.47 0.926645
0.48 0.918938
0.49 0.915688
0.5 0.85459
0.51 0.891241
0.52 0.831188
0.53 0.812704
0.54 0.870642
0.55 0.84599
0.56 0.768522
0.57 0.770465
0.58 0.771764
0.59 0.98149
0.6 0.773128
0.61 0.721304
0.62 0.717965
0.63 0.732511
0.64 0.700526
0.65 0.724902
0.66 0.70058
0.67 0.641566
0.68 0.644697
0.69 0.638163
0.7 0.64165
0.71 0.62805
0.72 0.61084
0.73 0.919781
0.74 0.612434
0.75 0.61796
0.76 0.602121
0.77 0.607739
0.78 0.665036
0.79 0.602098
0.8 0.575442
0.81 0.562096
0.82 0.556579
0.83 0.511709
0.84 0.56007
0.85 0.549257
0.86 0.552174
0.87 0.512338
0.88 0.587202
0.89 0.505177
0.9 0.512864
0.91 0.508329
0.92 0.515702
0.93 0.505506
0.94 0.502627
0.95 0.508316
0.96 0.499315
0.97 0.476503
0.98 0.469263
0.99 0.479333
1 0.445044
