0 7.55519
0.02 5.20861
0.04 4.8063
0.06 4.06458
0.08 3.48608
0.1 3.02795
0.12 3.12099
0.14 2.27918
0.16 2.13698
0.18 2.15833
0.2 1.66306
0.22 1.70756
0.24 1.58921
0.26 1.73048
0.28 1.51857
0.3 1.44183
0.32 1.71753
0.34 1.22377
0.36 1.16646
0.38 1.1189
0.4 1.08839
0.42 1.01162
0.44 0.993664
0.46 1.05567
0.48 0.945969
0.5 0.979694
0.52 0.879392
0.54 0.727027
0.56 0.735528
0.58 0.734414
0.6 0.74903
0.62 0.735754
0.64 0.738231
0.66 0.672881
0.68 0.356128
0.7 0.618486
0.72 0.793807
0.74 0.586313
0.76 0.637622
0.78 0.598719
0.8 0.578553
0.82 0.525527
0.84 0.541884
0.86 0.539085
0.88 0.5733
0.9 0.556913
0.92 0.501945
0.94 0.571694
0.96 0.486546
0.98 0.455817
1 0.49543
