0 7.4512
0.02 5.87655
0.04 4.69056
0.06 3.93807
0.08 3.3693
0.1 3.0254
0.12 2.42222
0.14 2.39527
0.16 2.21175
0.18 2.02652
0.2 1.88997
0.22 1.75409
0.24 1.63736
0.26 1.55847
0.28 1.44927
0.3 1.37524
0.32 1.29109
0.34 1.23261
0.36 1.17666
0.38 1.14097
0.4 1.06984
0.42 1.02765
0.44 0.998148
0.46 0.964893
0.48 0.917335
0.5 0.886104
0.52 0.84773
0.54 0.826851
0.56 0.803896
0.58 0.774023
0.6 0.76307
0.62 0.740525
0.64 0.733504
0.66 0.694076
0.68 0.683678
0.7 0.653931
0.72 0.643966
0.74 0.630481
0.76 0.616828
0.78 0.589049
0.8 0.585655
0.82 0.554114
0.84 0.555418
0.86 0.545379
0.88 0.534137
0.9 0.519057
0.92 0.511306
0.94 0.501589
0.96 0.492777
0.98 0.312115
1 0.473958
