0 7.2116
0.02 5.3864
0.04 4.98176
0.06 3.82643
0.08 3.64678
0.1 3.24459
0.12 2.58115
0.14 2.44208
0.16 2.28618
0.18 2.07111
0.2 1.94665
0.22 1.99727
0.24 1.61429
0.26 1.46376
0.28 1.51923
0.3 1.47477
0.32 1.11194
0.34 1.19297
0.36 1.14889
0.38 1.04784
0.4 0.935639
0.42 0.948303
0.44 0.917207
0.46 0.977742
0.48 0.9375
0.5 0.846324
0.52 0.919895
0.54 0.711658
0.56 0.854058
0.58 0.776451
0.6 0.780071
0.62 0.728499
0.64 0.762611
0.66 0.738525
0.68 0.603684
0.7 0.688344
0.72 0.568053
0.74 0.623694
0.76 0.630455
0.78 0.567347
0.8 0.59025
0.82 0.463507
0.84 0.50161
0.86 0.570035
0.88 0.474943
0.9 0.531156
0.92 0.504643
0.94 0.538336
0.96 0.456358
0.98 0.253326
1 0.495276
