0 7.55949
0.02 5.83751
0.04 4.82345
0.06 3.89592
0.08 3.39684
0.1 3.0062
0.12 2.68151
0.14 2.45124
0.16 2.20534
0.18 2.03006
0.2 1.90893
0.22 1.76472
0.24 1.61568
0.26 1.50222
0.28 1.46913
0.3 1.37045
0.32 0.750512
0.34 1.22146
0.36 1.17613
0.38 1.1371
0.4 1.07245
0.42 1.02238
0.44 0.988001
0.46 0.944425
0.48 0.902414
0.5 0.888446
0.52 0.85107
0.54 0.825916
0.56 0.803016
0.58 0.764585
0.6 0.742476
0.62 0.71929
0.64 0.713941
0.66 0.690781
0.68 0.668411
0.7 0.649709
0.72 0.637335
0.74 0.624378
0.76 0.606661
0.78 0.612247
0.8 0.575471
0.82 0.567004
0.84 0.550429
0.86 0.535962
0.88 0.548728
0.9 0.520507
0.92 0.503993
0.94 0.499852
0.96 0.491043
0.98 0.483527
1 0.465062
