0 7.53789
0.01 6.58579
0.02 5.75716
0.03 5.23074
0.04 4.73181
0.05 4.30802
0.06 3.99613
0.07 3.74045
0.08 3.48659
0.09 3.23178
0.1 3.01949
0.11 2.82167
0.12 2.55686
0.13 2.57992
0.14 2.47222
0.15 2.35378
0.16 2.24306
0.17 2.17984
0.18 2.07177
0.19 2.00089
0.2 1.87636
0.21 1.86344
0.22 1.82008
0.23 1.74047
0.24 1.69074
0.25 1.62171
0.26 1.57127
0.27 1.5313
0.28 1.50743
0.29 1.44635
0.3 1.40012
0.31 1.3691
0.32 1.35861
0.33 1.29689
0.34 1.26973
0.35 1.21542
0.36 1.20218
0.37 1.17046
0.38 1.18379
0.39 1.17069
0.4 1.10681
0.41 1.09739
0.42 0.932895
0.43 1.0485
0.44 1.04293
0.45 1.00887
0.46 0.998633
0.47 0.974972
0.48 0.967334
0.49 0.927192
0.5 0.920838
0.51 0.907401
0.52 0.88996
0.53 0.874036
0.54 0.865203
0.55 0.843134
0.56 0.844642
0.57 0.827741
0.58 0.804422
0.59 0.809403
0.6 0.802652
0.61 0.781811
0.62 0.769393
0.63 0.768052
0.64 0.755227
0.65 0.739971
0.66 0.71841
0.67 0.727317
0.68 0.700982
0.69 0.704513
0.7 0.695867
0.71 0.685483
0.72 0.671847
0.73 0.67244
0.74 0.668255
0.75 0.667553
0.76 0.642286
0.77 0.642546
0.78 0.634697
0.79 0.629523
0.8 0.620132
0.81 0.614756
0.82 0.618679
0.83 0.604849
0.84 0.601445
0.85 0.587633
0.86 0.593916
0.87 0.579777
0.88 0.578325
0.89 0.565752
0.9 0.563338
0.91 0.576856
0.92 0.5516
0.93 0.548745
0.94 0.541958
0.95 0.529061
0.96 0.500688
0.97 0.517611
0.98 0.530099
0.99 0.512411
1 0.508566
