0 7.61303
0.01 6.50593
0.02 5.21872
0.03 5.22889
0.04 4.38867
0.05 4.24898
0.06 3.9962
0.07 3.78967
0.08 3.62312
0.09 3.14842
0.1 2.81592
0.11 2.83436
0.12 2.25506
0.13 2.5582
0.14 2.33624
0.15 2.28391
0.16 2.28025
0.17 2.21616
0.18 2.06393
0.19 2.03589
0.2 1.85178
0.21 1.87832
0.22 1.77664
0.23 1.68176
0.24 1.6553
0.25 1.67271
0.26 1.58086
0.27 1.54893
0.28 1.46412
0.29 1.48887
0.3 1.35939
0.31 1.41415
0.32 1.33668
0.33 1.3496
0.34 1.26134
0.35 1.41896
0.36 1.2116
0.37 1.18031
0.38 1.12383
0.39 1.12584
0.4 1.10814
0.41 1.08834
0.42 1.58193
0.43 1.06695
0.44 1.03915
0.45 1.03078
0.46 1.07043
0.47 0.981288
0.48 0.984049
0.49 0.933878
0.5 0.878885
0.51 0.891091
0.52 0.868069
0.53 0.853723
0.54 0.809535
0.55 0.864405
0.56 0.838973
0.57 0.834491
0.58 0.603536
0.59 0.814607
0.6 0.816266
0.61 0.800379
0.62 0.829209
0.63 0.776167
0.64 0.738367
0.65 0.766885
0.66 0.765766
0.67 0.689971
0.68 0.689053
0.69 0.702603
0.7 0.709336
0.71 0.718512
0.72 0.709908
0.73 0.688338
0.74 0.677451
0.75 0.630428
0.76 0.666705
0.77 0.628563
0.78 0.631685
0.79 0.602599
0.8 0.625678
0.81 0.555203
0.82 0.602702
0.83 0.604022
0.84 0.621073
0.85 0.566399
0.86 0.596983
0.87 0.582409
0.88 0.573626
0.89 0.581415
0.9 0.549956
0.91 0.600251
0.92 0.557404
0.93 0.511836
0.94 0.538166
0.95 0.532263
0.96 0.550813
0.97 0.508387
0.98 0.517917
0.99 0.516556
1 0.521598
