0 7.44445
0.02 5.55748
0.04 4.4978
0.06 3.80454
0.08 3.50469
0.1 3.07059
0.12 2.45788
0.14 2.46112
0.16 2.17247
0.18 2.0019
0.2 1.97401
0.22 1.74865
0.24 1.62171
0.26 1.5001
0.28 1.45848
0.3 1.35235
0.32 1.19144
0.34 1.23099
0.36 1.13051
0.38 1.09211
0.4 1.06305
0.42 1.03089
0.44 0.981877
0.46 0.837918
0.48 0.908064
0.5 0.872965
0.52 0.83948
0.54 0.918427
0.56 0.833881
0.58 0.780887
0.6 0.762284
0.62 0.737591
0.64 0.72878
0.66 0.649764
0.68 0.662156
0.7 0.655006
0.72 0.710404
0.74 0.637978
0.76 0.593759
0.78 0.593098
0.8 0.577375
0.82 0.572928
0.84 0.566104
0.86 0.559107
0.88 0.537354
0.9 0.520471
0.92 0.486531
0.94 0.509011
0.96 0.504822
0.98 0.476446
1 0.478656
