0 7.05617
0.02 5.54076
0.04 4.12432
0.06 3.98569
0.08 3.37369
0.1 2.41356
0.12 4.61765
0.14 2.31442
0.16 2.16984
0.18 2.07442
0.2 1.94218
0.22 1.62221
0.24 1.57749
0.26 1.42063
0.28 1.41947
0.3 1.307
0.32 0.795298
0.34 1.2739
0.36 1.1644
0.38 1.2749
0.4 1.14665
0.42 0.87821
0.44 1.03389
0.46 0.865127
0.48 0.905479
0.5 0.892555
0.52 0.805109
0.54 0.824926
0.56 0.773583
0.58 0.785917
0.6 0.770059
0.62 0.730848
0.64 0.795178
0.66 0.672745
0.68 0.540509
0.7 0.624234
0.72 0.637003
0.74 0.579899
0.76 0.607961
0.78 0.493369
0.8 0.5741
0.82 0.557294
0.84 0.601082
0.86 0.515746
0.88 0.267516
0.9 0.526179
0.92 0.520037
0.94 0.482919
0.96 0.496332
0.98 0.445244
1 0.441384
