0 7.47509
0.02 5.66327
0.04 4.69636
0.06 3.93658
0.08 3.42824
0.1 3.06697
0.12 3.40799
0.14 2.39567
0.16 2.24931
0.18 2.03695
0.2 1.84359
0.22 1.71303
0.24 1.62494
0.26 1.53383
0.28 1.45359
0.3 1.35374
0.32 1.20249
0.34 1.21706
0.36 1.18518
0.38 1.13367
0.4 1.06616
0.42 1.04839
0.44 0.981753
0.46 0.959173
0.48 0.91302
0.5 0.865387
0.52 0.859021
0.54 0.824575
0.56 0.80241
0.58 0.766931
0.6 0.755128
0.62 0.739511
0.64 0.702493
0.66 0.688582
0.68 0.733064
0.7 0.649547
0.72 0.639919
0.74 0.618026
0.76 0.60737
0.78 0.60194
0.8 0.580265
0.82 0.575845
0.84 0.552578
0.86 0.541764
0.88 0.533229
0.9 0.517636
0.92 0.50854
0.94 0.493371
0.96 0.485292
0.98 0.483915
1 0.475879
