0 7.63094
0.02 5.92546
0.04 4.78853
0.06 4.09248
0.08 3.57271
0.1 3.18298
0.12 2.86756
0.14 2.58132
0.16 2.2399
0.18 2.19566
0.2 2.04547
0.22 1.93009
0.24 1.81788
0.26 1.70381
0.28 1.63954
0.3 1.52263
0.32 1.49791
0.34 1.43976
0.36 1.28029
0.38 1.31999
0.4 1.26387
0.42 1.19531
0.44 1.20321
0.46 1.01076
0.48 1.13145
0.5 1.09943
0.52 1.06388
0.54 1.03515
0.56 1.02237
0.58 1.00365
0.6 0.965972
0.62 0.931447
0.64 0.93177
0.66 0.922519
0.68 0.893776
0.7 0.885399
0.72 0.880707
0.74 0.844934
0.76 0.848364
0.78 0.812535
0.8 0.823699
0.82 0.810927
0.84 0.790209
0.86 0.78388
0.88 0.775174
0.9 0.769213
0.92 0.760066
0.94 0.810258
0.96 0.743096
0.98 0.726895
1 0.728845
