0 7.44445
0.01 6.49489
0.02 5.70109
0.03 5.08589
0.04 5.04196
0.05 4.28054
0.06 4.0451
0.07 3.69201
0.08 3.33391
0.09 3.11597
0.1 3.16799
0.11 2.83993
0.12 2.31226
0.13 2.53542
0.14 2.45974
0.15 2.27894
0.16 2.13636
0.17 2.27377
0.18 1.95601
0.19 1.8939
0.2 1.81723
0.21 1.77745
0.22 1.74548
0.23 1.6975
0.24 1.61274
0.25 1.54807
0.26 1.50615
0.27 1.49635
0.28 1.51691
0.29 1.41952
0.3 1.38216
0.31 1.33633
0.32 1.30516
0.33 1.20556
0.34 1.22448
0.35 1.06998
0.36 1.2122
0.37 1.17284
0.38 1.12551
0.39 1.07759
0.4 1.07933
0.41 1.06544
0.42 1.00354
0.43 1.06599
0.44 0.972056
0.45 0.95475
0.46 0.88597
0.47 0.968488
0.48 0.937308
0.49 0.892406
0.5 0.919192
0.51 0.903106
0.52 0.857871
0.53 0.874102
0.54 0.907697
0.55 0.787888
0.56 0.79937
0.57 0.817608
0.58 0.790108
0.59 0.780996
0.6 0.76774
0.61 0.752738
0.62 0.749092
0.63 0.606834
0.64 0.719788
0.65 0.712013
0.66 0.687241
0.67 0.679495
0.68 0.732966
0.69 0.678959
0.7 0.647938
0.71 0.646869
0.72 0.570076
0.73 0.65205
0.74 0.624015
0.75 0.622451
0.76 0.592373
0.77 0.704817
0.78 0.573332
0.79 0.578409
0.8 0.589689
0.81 0.581297
0.82 0.574259
0.83 0.568904
0.84 0.554481
0.85 0.549105
0.86 0.569683
0.87 0.455343
0.88 0.54954
0.89 0.530956
0.9 0.524687
0.91 0.512247
0.92 0.475754
0.93 0.559104
0.94 0.515711
0.95 0.489515
0.96 0.482445
0.97 0.503508
0.98 0.292209
0.99 0.47847
1 0.4832
