0.0192 0.0488382 -1.87516 -1.75938 -0.345188
0.0194 0.0658842 -1.86374 -1.78116 -0.344696
0.0196 0.0819925 -1.85147 -1.80236 -0.344605
0.0198 0.0971547 -1.83835 -1.82295 -0.344919
0.02 0.111363 -1.82441 -1.84291 -0.345638
0.0202 0.124612 -1.80966 -1.86221 -0.346765
0.0204 0.136896 -1.79411 -1.88085 -0.3483
0.0206 0.148209 -1.77778 -1.89878 -0.350246
0.0208 0.158549 -1.76068 -1.91601 -0.352604
0.021 0.167913 -1.74283 -1.93249 -0.355373
0.0212 0.176299 -1.72425 -1.94823 -0.358555
0.0214 0.183707 -1.70495 -1.96318 -0.36215
0.0216 0.190136 -1.68496 -1.97735 -0.366158
0.0218 0.195588 -1.6643 -1.9907 -0.370578
0.022 0.200065 -1.64298 -2.00323 -0.375411
0.0222 0.203569 -1.62103 -2.01491 -0.380656
0.0224 0.206104 -1.59846 -2.02573 -0.386311
0.0226 0.207676 -1.5753 -2.03567 -0.392375
0.0228 0.208289 -1.55157 -2.04472 -0.398847
0.023 0.20795 -1.5273 -2.05286 -0.405724
0.0232 0.206667 -1.50251 -2.06008 -0.413005
0.0234 0.204446 -1.47722 -2.06637 -0.420686
0.0236 0.201298 -1.45145 -2.07172 -0.428765
0.0238 0.197232 -1.42524 -2.0761 -0.437238
0.024 0.192258 -1.3986 -2.07952 -0.446102
0.0242 0.186388 -1.37156 -2.08196 -0.455353
0.0244 0.179633 -1.34415 -2.08341 -0.464986
0.0246 0.172006 -1.31639 -2.08387 -0.474998
0.0248 0.16352 -1.28831 -2.08333 -0.485382
0.025 0.154191 -1.25993 -2.08177 -0.496134
0.0252 0.144031 -1.23129 -2.07921 -0.507247
0.0254 0.133058 -1.2024 -2.07562 -0.518716
0.0256 0.121286 -1.1733 -2.07101 -0.530535
0.0258 0.108733 -1.14402 -2.06537 -0.542695
0.026 0.0954148 -1.11457 -2.0587 -0.55519
0.0262 0.0813504 -1.08498 -2.051 -0.568013
0.0264 0.0665577 -1.05529 -2.04227 -0.581155
0.0266 0.0510555 -1.02552 -2.03251 -0.594607
0.0268 0.0348631 -0.995696 -2.02172 -0.608362
0.027 0.0180003 -0.965844 -2.0099 -0.622409
0.0272 0.000487428 -0.935993 -1.99707 -0.63674
0.0274 -0.017655 -0.906167 -1.98321 -0.651344
0.0276 -0.0364058 -0.876395 -1.96834 -0.666212
0.0278 -0.0557437 -0.846702 -1.95246 -0.681331
0.028 -0.0756468 -0.817113 -1.93559 -0.696691
0.0282 -0.096093 -0.787654 -1.91772 -0.712282
0.0284 -0.11706 -0.758352 -1.89887 -0.72809
0.0286 -0.138525 -0.72923 -1.87905 -0.744104
0.0288 -0.160465 -0.700313 -1.85826 -0.760311
0.029 -0.182857 -0.671627 -1.83653 -0.776698
0.0292 -0.205677 -0.643194 -1.81387 -0.793252
0.0294 -0.228902 -0.615038 -1.79028 -0.80996
0.0296 -0.252508 -0.587182 -1.76578 -0.826807
0.0298 -0.276472 -0.559649 -1.74039 -0.843779
0.03 -0.300769 -0.532461 -1.71413 -0.860862
0.0302 -0.325375 -0.50564 -1.68701 -0.878041
0.0304 -0.350266 -0.479207 -1.65906 -0.8953
0.0306 -0.375418 -0.453182 -1.63028 -0.912624
0.0308 -0.400807 -0.427586 -1.60071 -0.929998
0.031 -0.426407 -0.402437 -1.57035 -0.947405
0.0312 -0.452197 -0.377755 -1.53925 -0.964829
0.0314 -0.47815 -0.353558 -1.50741 -0.982254
0.0316 -0.504243 -0.329864 -1.47486 -0.999663
0.0318 -0.530451 -0.306689 -1.44162 -1.01704
0.032 -0.556752 -0.28405 -1.40773 -1.03436
0.0322 -0.58312 -0.261962 -1.3732 -1.05162
0.0324 -0.609533 -0.240441 -1.33806 -1.06879
0.0326 -0.635967 -0.2195 -1.30235 -1.08586
0.0328 -0.662399 -0.199154 -1.26608 -1.10281
0.033 -0.688804 -0.179414 -1.22929 -1.11962
0.0332 -0.715161 -0.160294 -1.192 -1.13628
0.0334 -0.741447 -0.141805 -1.15425 -1.15276
0.0336 -0.767638 -0.123957 -1.11606 -1.16905
0.0338 -0.793714 -0.10676 -1.07747 -1.18512
0.034 -0.819652 -0.0902231 -1.03851 -1.20097
0.0342 -0.845429 -0.0743554 -0.999208 -1.21657
0.0344 -0.871026 -0.0591642 -0.959598 -1.2319
0.0346 -0.896421 -0.0446564 -0.919713 -1.24695
0.0348 -0.921592 -0.0308383 -0.879586 -1.2617
0.035 -0.94652 -0.0177151 -0.83925 -1.27613
0.0352 -0.971185 -0.0052917 -0.798739 -1.29021
0.0354 -0.995567 0.00642812 -0.758088 -1.30395
0.0356 -1.01965 0.0174412 -0.71733 -1.3173
0.0358 -1.04341 0.0277451 -0.6765 -1.33027
0.036 -1.06682 0.0373381 -0.635633 -1.34283
0.0362 -1.08988 0.0462194 -0.594764 -1.35496
0.0364 -1.11257 0.0543886 -0.553928 -1.36664
0.0366 -1.13486 0.0618464 -0.513159 -1.37787
0.0368 -1.15674 0.0685939 -0.472494 -1.38861
0.037 -1.1782 0.0746332 -0.431967 -1.39886
0.0372 -1.19921 0.0799668 -0.391613 -1.40861
0.0374 -1.21977 0.0845982 -0.351467 -1.41783
0.0376 -1.23985 0.0885312 -0.311565 -1.4265
0.0378 -1.25945 0.0917706 -0.271941 -1.43462
0.038 -1.27854 0.0943218 -0.23263 -1.44217
0.0382 -1.29712 0.0961907 -0.193666 -1.44913
0.0384 -1.31516 0.0973839 -0.155084 -1.4555
0.0386 -1.33267 0.0979087 -0.116917 -1.46125
0.0388 -1.34962 0.0977729 -0.0791981 -1.46637
0.039 -1.36601 0.0969848 -0.0419619 -1.47086
0.0392 -1.38182 0.0955536 -0.00524056 -1.4747
0.0394 -1.39704 0.0934887 0.0309334 -1.47787
0.0396 -1.41166 0.0908003 0.0665282 -1.48038
0.0398 -1.42568 0.0874988 0.101512 -1.4822
0.04 -1.43907 0.0835956 0.135855 -1.48332
0.0402 -1.45184 0.079102 0.169525 -1.48375
0.0404 -1.46397 0.0740303 0.202494 -1.48346
0.0406 -1.47546 0.068393 0.234732 -1.48245
0.0408 -1.48629 0.0622029 0.26621 -1.48072
0.041 -1.49647 0.0554734 0.296902 -1.47825
0.0412 -1.50598 0.0482184 0.326779 -1.47505
0.0414 -1.51482 0.0404519 0.355816 -1.47109
0.0416 -1.52298 0.0321884 0.383988 -1.46639
0.0418 -1.53046 0.0234428 0.411269 -1.46094
0.042 -1.53726 0.0142302 0.437635 -1.45472
0.0422 -1.54336 0.00456594 0.463065 -1.44775
0.0424 -1.54876 -0.00553418 0.487535 -1.44001
0.0426 -1.55347 -0.0160542 0.511024 -1.43151
0.0428 -1.55747 -0.026978 0.533513 -1.42225
0.043 -1.56076 -0.0382891 0.554982 -1.41222
0.0432 -1.56335 -0.0499709 0.575413 -1.40143
0.0434 -1.56523 -0.0620067 0.594789 -1.38988
0.0436 -1.5664 -0.0743795 0.613094 -1.37757
0.0438 -1.56686 -0.0870722 0.630311 -1.3645
0.044 -1.56661 -0.100068 0.646429 -1.35069
0.0442 -1.56564 -0.113349 0.661432 -1.33613
0.0444 -1.56396 -0.126898 0.67531 -1.32082
0.0446 -1.56157 -0.140698 0.688052 -1.30479
0.0448 -1.55848 -0.154731 0.699648 -1.28802
0.045 -1.55467 -0.168981 0.71009 -1.27054
0.0452 -1.55015 -0.183428 0.71937 -1.25234
0.0454 -1.54493 -0.198057 0.727482 -1.23345
0.0456 -1.53901 -0.212849 0.734422 -1.21386
0.0458 -1.53239 -0.227787 0.740185 -1.1936
0.046 -1.52508 -0.242855 0.744768 -1.17267
0.0462 -1.51707 -0.258034 0.748171 -1.15108
0.0464 -1.50837 -0.273308 0.750394 -1.12885
0.0466 -1.49899 -0.288659 0.751436 -1.10599
0.0468 -1.48893 -0.304072 0.7513 -1.08252
0.047 -1.4782 -0.319528 0.74999 -1.05845
0.0472 -1.4668 -0.335013 0.74751 -1.0338
0.0474 -1.45474 -0.350508 0.743866 -1.00858
0.0476 -1.44202 -0.365999 0.739065 -0.982818
0.0478 -1.42865 -0.381469 0.733114 -0.956524
0.048 -1.41464 -0.396903 0.726023 -0.929719
0.0482 -1.39999 -0.412284 0.717803 -0.902422
0.0484 -1.38471 -0.427599 0.708464 -0.874654
0.0486 -1.36881 -0.442831 0.69802 -0.846435
0.0488 -1.3523 -0.457966 0.686485 -0.817786
0.049 -1.33518 -0.472989 0.673873 -0.788728
0.0492 -1.31746 -0.487887 0.6602 -0.759284
0.0494 -1.29916 -0.502645 0.645484 -0.729477
0.0496 -1.28028 -0.51725 0.629743 -0.69933
0.0498 -1.26082 -0.531689 0.612995 -0.668865
0.05 -1.24081 -0.545948 0.595261 -0.638108
0.0502 -1.22025 -0.560014 0.576563 -0.607083
0.0504 -1.19915 -0.573877 0.556922 -0.575814
0.0506 -1.17752 -0.587522 0.536361 -0.544328
0.0508 -1.15537 -0.60094 0.514906 -0.512648
0.051 -1.13271 -0.614118 0.49258 -0.480802
0.0512 -1.10955 -0.627045 0.46941 -0.448815
0.0514 -1.08591 -0.639711 0.445422 -0.416714
0.0516 -1.0618 -0.652105 0.420645 -0.384526
0.0518 -1.03723 -0.664218 0.395105 -0.352277
0.052 -1.0122 -0.67604 0.368833 -0.319993
0.0522 -0.986743 -0.687561 0.341859 -0.287704
0.0524 -0.960859 -0.698773 0.314212 -0.255435
0.0526 -0.934565 -0.709668 0.285924 -0.223213
0.0528 -0.907872 -0.720236 0.257027 -0.191067
0.053 -0.880794 -0.73047 0.227554 -0.159024
0.0532 -0.853346 -0.740363 0.197537 -0.127111
0.0534 -0.825541 -0.749908 0.16701 -0.0953554
0.0536 -0.797393 -0.759097 0.136008 -0.0637845
0.0538 -0.768916 -0.767925 0.104564 -0.0324255
0.054 -0.740125 -0.776385 0.0727132 -0.00130553
0.0542 -0.711035 -0.784471 0.0404916 0.0295486
0.0544 -0.681659 -0.792178 0.00793472 0.0601101
0.0546 -0.652015 -0.799502 -0.0249216 0.0903525
0.0548 -0.622116 -0.806436 -0.0580409 0.12025
0.055 -0.591978 -0.812977 -0.0913869 0.149775
0.0552 -0.561617 -0.819121 -0.124923 0.178904
0.0554 -0.531049 -0.824864 -0.158612 0.207611
0.0556 -0.50029 -0.830202 -0.192417 0.235871
0.0558 -0.469355 -0.835132 -0.226301 0.263659
0.056 -0.438262 -0.839651 -0.260226 0.290951
0.0562 -0.407027 -0.843758 -0.294157 0.317723
0.0564 -0.375667 -0.847448 -0.328055 0.343953
0.0566 -0.344198 -0.850721 -0.361884 0.369618
0.0568 -0.312637 -0.853574 -0.395607 0.394696
0.057 -0.281003 -0.856007 -0.429187 0.419164
0.0572 -0.249311 -0.858017 -0.462588 0.443003
0.0574 -0.217579 -0.859605 -0.495773 0.466191
0.0576 -0.185825 -0.860768 -0.528707 0.48871
0.0578 -0.154067 -0.861507 -0.561353 0.510539
0.058 -0.122322 -0.861822 -0.593677 0.531662
0.0582 -0.0906082 -0.861712 -0.625642 0.552059
0.0584 -0.0589435 -0.861177 -0.657216 0.571714
0.0586 -0.027346 -0.860219 -0.688363 0.590611
0.0588 0.0041663 -0.858837 -0.71905 0.608734
0.059 0.0355751 -0.857033 -0.749244 0.62607
0.0592 0.0668621 -0.854807 -0.778912 0.642603
0.0594 0.0980091 -0.85216 -0.808022 0.658321
0.0596 0.128998 -0.849095 -0.836543 0.673213
0.0598 0.15981 -0.845612 -0.864445 0.687265
0.06 0.190426 -0.841713 -0.891696 0.700469
0.0602 0.220829 -0.837401 -0.918269 0.712815
0.0604 0.251 -0.832676 -0.944133 0.724294
0.0606 0.280921 -0.827542 -0.969263 0.734897
0.0608 0.310573 -0.822 -0.993629 0.744619
0.061 0.339937 -0.816054 -1.01721 0.753454
0.0612 0.368996 -0.809705 -1.03997 0.761396
0.0614 0.397732 -0.802957 -1.0619 0.768442
0.0616 0.426125 -0.795811 -1.08296 0.774588
0.0618 0.454159 -0.788272 -1.10314 0.779832
0.062 0.481814 -0.780343 -1.12241 0.784173
0.0622 0.509073 -0.772025 -1.14075 0.787611
0.0624 0.535919 -0.763324 -1.15815 0.790147
0.0626 0.562333 -0.754241 -1.17458 0.791781
0.0628 0.588299 -0.744782 -1.19002 0.792518
0.063 0.613798 -0.734948 -1.20447 0.79236
0.0632 0.638813 -0.724744 -1.2179 0.791312
0.0634 0.663329 -0.714175 -1.23029 0.78938
0.0636 0.687327 -0.703242 -1.24165 0.78657
0.0638 0.710791 -0.691952 -1.25194 0.782889
0.064 0.733705 -0.680306 -1.26116 0.778346
0.0642 0.756054 -0.668311 -1.26931 0.772949
0.0644 0.77782 -0.65597 -1.27637 0.76671
0.0646 0.798989 -0.643286 -1.28233 0.759639
0.0648 0.819545 -0.630266 -1.28718 0.751747
0.065 0.839474 -0.616912 -1.29092 0.743049
0.0652 0.858761 -0.60323 -1.29355 0.733556
0.0654 0.877391 -0.589225 -1.29506 0.723285
0.0656 0.895351 -0.5749 -1.29545 0.71225
0.0658 0.912628 -0.560261 -1.29471 0.700467
0.066 0.929207 -0.545313 -1.29285 0.687954
0.0662 0.945077 -0.53006 -1.28987 0.674727
0.0664 0.960226 -0.514508 -1.28576 0.660806
0.0666 0.97464 -0.498662 -1.28054 0.64621
0.0668 0.98831 -0.482526 -1.27419 0.630958
0.067 1.00122 -0.466107 -1.26674 0.615071
0.0672 1.01337 -0.44941 -1.25819 0.598571
0.0674 1.02474 -0.43244 -1.24853 0.581479
0.0676 1.03533 -0.415202 -1.23779 0.563817
0.0678 1.04512 -0.397703 -1.22597 0.54561
0.068 1.0541 -0.379948 -1.21307 0.52688
0.0682 1.06228 -0.361943 -1.19912 0.507651
0.0684 1.06964 -0.343695 -1.18411 0.487949
0.0686 1.07617 -0.325208 -1.16808 0.467799
0.0688 1.08187 -0.30649 -1.15102 0.447226
0.069 1.08674 -0.287547 -1.13296 0.426257
0.0692 1.09077 -0.268386 -1.1139 0.404917
0.0694 1.09395 -0.249012 -1.09388 0.383234
0.0696 1.09628 -0.229432 -1.07289 0.361235
0.0698 1.09776 -0.209654 -1.05097 0.338947
0.07 1.09838 -0.189684 -1.02813 0.316399
0.0702 1.09815 -0.16953 -1.00439 0.293617
0.0704 1.09707 -0.149198 -0.979778 0.270631
0.0706 1.09512 -0.128697 -0.954304 0.247468
0.0708 1.09232 -0.108032 -0.927996 0.224158
0.071 1.08867 -0.0872132 -0.900875 0.200728
0.0712 1.08416 -0.0662471 -0.872966 0.177208
0.0714 1.07881 -0.0451418 -0.844292 0.153626
0.0716 1.07261 -0.0239054 -0.814879 0.130011
0.0718 1.06556 -0.0025463 -0.78475 0.106392
0.072 1.05768 0.0189273 -0.753933 0.0827973
0.0722 1.04896 0.0405067 -0.722453 0.059256
0.0724 1.03942 0.0621834 -0.690337 0.0357964
0.0726 1.02906 0.0839483 -0.657612 0.0124469
0.0728 1.01789 0.105793 -0.624306 -0.0107642
0.073 1.00592 0.127707 -0.590448 -0.0338091
0.0732 0.993161 0.149682 -0.556064 -0.0566599
0.0734 0.979616 0.171709 -0.521185 -0.079289
0.0736 0.965299 0.193777 -0.485838 -0.101669
0.0738 0.950223 0.215878 -0.450054 -0.123774
0.074 0.9344 0.238 -0.413862 -0.145577
0.0742 0.917843 0.260134 -0.377291 -0.167051
0.0744 0.900566 0.28227 -0.340372 -0.188171
0.0746 0.882584 0.304397 -0.303134 -0.208912
0.0748 0.863912 0.326504 -0.265609 -0.229249
0.075 0.844566 0.348582 -0.227825 -0.249157
0.0752 0.824563 0.370618 -0.189813 -0.268613
0.0754 0.80392 0.392603 -0.151604 -0.287594
0.0756 0.782657 0.414525 -0.113228 -0.306076
0.0758 0.760791 0.436372 -0.0747151 -0.324038
0.076 0.738342 0.458134 -0.0360957 -0.341458
0.0762 0.715331 0.479799 0.00260022 -0.358316
0.0764 0.691778 0.501356 0.0413426 -0.374591
0.0766 0.667705 0.522792 0.0801015 -0.390264
0.0768 0.643134 0.544095 0.118847 -0.405315
0.077 0.618089 0.565255 0.157551 -0.419728
0.0772 0.592591 0.586259 0.196182 -0.433483
0.0774 0.566666 0.607094 0.234713 -0.446566
0.0776 0.540338 0.627749 0.273115 -0.45896
0.0778 0.513631 0.648212 0.311358 -0.470649
0.078 0.486571 0.66847 0.349416 -0.481621
0.0782 0.459185 0.68851 0.38726 -0.491861
0.0784 0.431499 0.708322 0.424864 -0.501356
0.0786 0.403539 0.727891 0.462199 -0.510095
0.0788 0.375334 0.747206 0.499241 -0.518067
0.079 0.346911 0.766255 0.535962 -0.525262
0.0792 0.318298 0.785025 0.572337 -0.53167
0.0794 0.289523 0.803503 0.608342 -0.537284
0.0796 0.260617 0.821677 0.643951 -0.542095
0.0798 0.231607 0.839536 0.679141 -0.546097
0.08 0.202523 0.857066 0.713888 -0.549284
0.0802 0.173395 0.874256 0.748169 -0.551651
0.0804 0.144254 0.891093 0.781962 -0.553195
0.0806 0.115128 0.907565 0.815245 -0.553912
0.0808 0.0860494 0.923661 0.847997 -0.553799
0.081 0.0570474 0.939368 0.880197 -0.552857
0.0812 0.0281529 0.954675 0.911825 -0.551083
0.0814 -0.000603337 0.969571 0.942863 -0.548478
0.0816 -0.0291907 0.984043 0.973291 -0.545044
0.0818 -0.0575783 0.998082 1.00309 -0.540783
0.082 -0.0857355 1.01168 1.03225 -0.535698
0.0822 -0.113632 1.02481 1.06074 -0.529792
0.0824 -0.141236 1.03748 1.08856 -0.52307
0.0826 -0.168518 1.04968 1.11569 -0.515537
0.0828 -0.195447 1.06138 1.14211 -0.507201
0.083 -0.221994 1.07259 1.1678 -0.498067
0.0832 -0.248127 1.0833 1.19277 -0.488144
0.0834 -0.273818 1.09348 1.21699 -0.47744
0.0836 -0.299037 1.10314 1.24045 -0.465966
0.0838 -0.323753 1.11227 1.26314 -0.45373
0.084 -0.34794 1.12086 1.28506 -0.440744
0.0842 -0.371567 1.1289 1.30618 -0.42702
0.0844 -0.394607 1.13638 1.32651 -0.41257
0.0846 -0.417032 1.14329 1.34604 -0.397406
0.0848 -0.438814 1.14963 1.36475 -0.381543
0.085 -0.459927 1.1554 1.38264 -0.364995
0.0852 -0.480345 1.16058 1.39971 -0.347777
0.0854 -0.500041 1.16517 1.41595 -0.329904
0.0856 -0.518991 1.16917 1.43135 -0.311392
0.0858 -0.537169 1.17256 1.44592 -0.292259
0.086 -0.554552 1.17536 1.45965 -0.272521
0.0862 -0.571116 1.17754 1.47253 -0.252196
0.0864 -0.586839 1.17912 1.48457 -0.231303
0.0866 -0.601699 1.18008 1.49576 -0.209859
0.0868 -0.615675 1.18042 1.50611 -0.187885
0.087 -0.628745 1.18015 1.51561 -0.1654
0.0872 -0.640891 1.17926 1.52427 -0.142423
0.0874 -0.652093 1.17774 1.53208 -0.118976
0.0876 -0.662334 1.17561 1.53906 -0.0950783
0.0878 -0.671596 1.17286 1.5452 -0.0707517
0.088 -0.679863 1.1695 1.5505 -0.0460172
0.0882 -0.68712 1.16551 1.55497 -0.0208965
0.0884 -0.693352 1.16091 1.55862 0.00458853
0.0886 -0.698546 1.1557 1.56145 0.0304159
0.0888 -0.702689 1.14988 1.56346 0.0565634
0.089 -0.70577 1.14346 1.56467 0.0830085
0.0892 -0.707779 1.13643 1.56507 0.109729
0.0894 -0.708704 1.12881 1.56469 0.136701
0.0896 -0.708539 1.12061 1.56352 0.163903
0.0898 -0.707276 1.11182 1.56157 0.191312
0.09 -0.704907 1.10245 1.55886 0.218905
0.0902 -0.701429 1.09252 1.55539 0.246659
0.0904 -0.696836 1.08203 1.55117 0.274551
0.0906 -0.691126 1.07098 1.54621 0.302558
0.0908 -0.684296 1.0594 1.54053 0.330658
0.091 -0.676346 1.04728 1.53413 0.358827
0.0912 -0.667275 1.03464 1.52703 0.387043
0.0914 -0.657085 1.0215 1.51924 0.415284
0.0916 -0.645778 1.00785 1.51077 0.443527
0.0918 -0.633358 0.993721 1.50164 0.471751
0.092 -0.619829 0.979117 1.49185 0.499932
0.0922 -0.605198 0.964055 1.48142 0.52805
0.0924 -0.58947 0.948548 1.47037 0.556082
0.0926 -0.572654 0.932611 1.4587 0.584009
0.0928 -0.554758 0.916259 1.44644 0.611807
0.093 -0.535794 0.899508 1.4336 0.639458
0.0932 -0.515773 0.882373 1.42019 0.66694
0.0934 -0.494706 0.864873 1.40623 0.694234
0.0936 -0.472607 0.847023 1.39173 0.72132
0.0938 -0.449491 0.828842 1.37671 0.748178
0.094 -0.425374 0.810349 1.36119 0.77479
0.0942 -0.400271 0.791561 1.34517 0.801137
0.0944 -0.374201 0.772498 1.32869 0.827201
0.0946 -0.347183 0.75318 1.31174 0.852965
0.0948 -0.319235 0.733626 1.29436 0.87841
0.095 -0.29038 0.713857 1.27656 0.903521
0.0952 -0.260638 0.693893 1.25835 0.928281
0.0954 -0.230032 0.673756 1.23975 0.952674
0.0956 -0.198585 0.653468 1.22077 0.976686
0.0958 -0.166323 0.633048 1.20144 1.0003
0.096 -0.13327 0.612521 1.18178 1.0235
0.0962 -0.0994533 0.591908 1.16179 1.04628
0.0964 -0.0648989 0.571231 1.1415 1.06862
0.0966 -0.029635 0.550514 1.12093 1.09051
0.0968 0.0063098 0.529779 1.10008 1.11194
0.097 0.0429061 0.509049 1.07899 1.13289
0.0972 0.0801237 0.488349 1.05766 1.15335
0.0974 0.117932 0.4677 1.03612 1.17332
0.0976 0.156299 0.447128 1.01438 1.19278
0.0978 0.195194 0.426654 0.992454 1.21173
0.098 0.234582 0.406304 0.970367 1.23015
0.0982 0.274432 0.386101 0.948135 1.24804
0.0984 0.314709 0.366068 0.925774 1.26539
0.0986 0.355379 0.346229 0.903302 1.28219
0.0988 0.396407 0.326608 0.880736 1.29844
0.099 0.437758 0.307229 0.858093 1.31412
0.0992 0.479396 0.288114 0.835391 1.32924
0.0994 0.521286 0.269288 0.812647 1.34379
0.0996 0.563391 0.250773 0.789878 1.35776
0.0998 0.605675 0.232592 0.7671 1.37116
0.1 0.648101 0.214769 0.744331 1.38397
0.1002 0.690631 0.197325 0.721587 1.3962
0.1004 0.733229 0.180284 0.698886 1.40784
0.1006 0.775857 0.163666 0.676243 1.4189
0.1008 0.818478 0.147495 0.653675 1.42936
0.101 0.861055 0.13179 0.631199 1.43923
